"","mean","sd"
"IFI30",10.7761521522699,0.636800874127331
"ALDH2",10.4494703759078,0.634691411422224
"PTDSS1",9.44308432572986,0.411017805580295
"TTC1",8.47177812076453,0.397681394455302
"COL6A3",6.32100521199481,0.905955599266608
"GBF1",5.20654123597494,0.432740133977499
"COX6B1",11.2043761913272,0.441201108206407
"CNN3",6.91060940870332,0.535094609782319
"SCRN1",7.29905581522488,0.583041217871508
"TALDO1",11.173691843281,0.42886379749887
"JUNB",7.72070312705267,0.650402250443021
"ITGA3",4.4338946384161,0.517839719803625
"SUPT5H",6.98026446155127,0.419876200163636
"AHSA1",8.48880096329754,0.440170219777573
"NFKBIA",9.40395259349216,0.525246031781623
"TGFBI",9.11922451693202,0.830266186114462
"PFDN1",8.14468368766033,0.407059741711764
"IGFBP4",6.37746056385346,0.580906380390934
"AAMP",7.01112039815397,0.450455816606659
"SRM",6.89324751339,0.544799913845895
"CBX1",8.27630596475027,0.390489946195613
"APOD",4.89156342246632,0.779857973674859
"ARF5",8.44386882635221,0.448811001182639
"ZFP36",9.039447767994,0.635700000404724
"ZNHIT1",9.09461702862318,0.460502050735101
"TRIP12",9.4916126313499,0.475771111993162
"MCM3",6.94522322377839,0.45057226737399
"CLSTN1",7.97116334441281,0.594147353821416
"UQCRQ",10.2480895679328,0.523860970196137
"NME1",8.17018880689327,0.5214819089162
"PODXL",6.80578070588916,0.563842694338153
"FAT1",6.89782854826966,0.453464370306788
"EIF3H",10.4003195572321,0.473908072778019
"KRT18",7.07544155074044,0.695428066245905
"COX7A2",10.737210427403,0.381082921658797
"INPPL1",7.18250158791208,0.496622573466047
"OAT",9.78018674388499,0.592973875523812
"PHB2",10.1474953704776,0.448557305532755
"ALDH9A1",10.2523112420697,0.435503419238792
"AP1G2",7.11088150041786,0.547120903734815
"RUVBL1",7.05706450424563,0.568849076413806
"PRDX3",9.9365435983176,0.507602512028105
"SND1",8.48568149027987,0.451452798192887
"RRAGA",9.67962023108671,0.343758996883505
"IER3",8.75845223125872,0.662692148109489
"EIF2B1",8.39245083636652,0.397425942775463
"BST2",7.93483850090599,0.827586556757644
"IFNGR2",9.6041877430466,0.400301432841023
"UBE2L6",9.1647235050972,0.692808752368864
"COPS5",9.00724591568508,0.400107153542043
"TIMP1",10.0597523762884,0.90338523548319
"GJA1",6.05132489814532,0.560840340483552
"GYS1",6.37722690508663,0.574616731918802
"PNP",9.49757402656281,0.75366249172008
"DNMT1",7.05464871547234,0.577373134858508
"MYBL2",4.44130564734377,0.473002664236828
"ACIN1",7.02691320837839,0.445259761770607
"MRPL49",8.78274082715716,0.42531423118246
"CDC123",8.91917064159379,0.392650671868696
"SGK1",10.2086465570971,0.544682433025145
"NDUFS3",9.44426440817368,0.480936453927267
"CD14",9.19187722304678,0.840667799828478
"LUM",7.01252527409355,0.629706905900266
"JOSD1",7.38351127507036,0.413528944470954
"RPA2",8.27415633083576,0.435029424177648
"SNRPA",7.40056373061592,0.51373863828158
"SCAMP3",7.64223350266242,0.410525371576883
"NCAPD2",5.5010846889909,0.578690854656141
"ADAR",10.6168532493066,0.410446970061657
"AEBP1",6.58351312399742,0.665591873987269
"LBR",9.83801132097375,0.554070003129539
"PRKAG1",8.17196405559792,0.404802718312499
"GBAS",8.95343059056163,0.563468177681058
"LPCAT1",8.05673705600883,0.620398555538487
"KRT5",3.5170301311704,0.390426434267982
"SMARCD2",6.86258728642054,0.565473643046998
"FAM127A",8.60047007097145,0.473927829458404
"EPCAM",7.3326799503992,0.66320104533082
"HSPB1",8.78509966780284,0.75031665860078
"CAPG",8.46537876759125,0.64509827363919
"SH3GL1",7.20203764394653,0.509355231841389
